epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1730980878622,2024-11-07T13:01:18.622,28.165,0.564,-0.080,0.255
1730980878627,2024-11-07T13:01:18.627,28.170,0.644,-0.171,0.229
1730980878632,2024-11-07T13:01:18.632,28.175,0.682,-0.084,0.248
1730980878637,2024-11-07T13:01:18.637,28.180,0.636,-0.015,0.171
1730980878642,2024-11-07T13:01:18.642,28.185,0.671,-0.030,0.240
1730980878647,2024-11-07T13:01:18.647,28.190,0.621,-0.171,0.149
1730980878652,2024-11-07T13:01:18.652,28.195,0.636,-0.114,0.137
1730980878657,2024-11-07T13:01:18.657,28.200,0.625,-0.034,0.213
1730980878662,2024-11-07T13:01:18.662,28.205,0.579,-0.111,0.137
1730980878667,2024-11-07T13:01:18.667,28.210,0.541,-0.187,0.286
1730980878672,2024-11-07T13:01:18.672,28.215,0.602,-0.179,0.198
1730980878677,2024-11-07T13:01:18.677,28.220,0.724,-0.122,0.271
1730980878682,2024-11-07T13:01:18.682,28.225,0.564,-0.114,0.297
1730980878687,2024-11-07T13:01:18.687,28.230,0.522,-0.126,0.206
1730980878692,2024-11-07T13:01:18.692,28.235,0.423,-0.114,0.210
1730980878697,2024-11-07T13:01:18.697,28.240,0.629,-0.091,0.274
1730980878702,2024-11-07T13:01:18.702,28.245,0.675,-0.088,0.229
1730980878707,2024-11-07T13:01:18.707,28.250,0.537,-0.042,0.309
1730980878712,2024-11-07T13:01:18.712,28.255,0.636,-0.107,0.343
1730980878717,2024-11-07T13:01:18.717,28.260,0.534,-0.126,0.271
1730980878722,2024-11-07T13:01:18.722,28.265,0.545,-0.107,0.293
1730980878727,2024-11-07T13:01:18.727,28.270,0.652,-0.213,0.198
1730980878732,2024-11-07T13:01:18.732,28.275,0.686,-0.202,0.156
1730980878737,2024-11-07T13:01:18.737,28.280,0.640,-0.152,0.179
1730980878742,2024-11-07T13:01:18.742,28.285,0.621,-0.160,0.225
1730980878747,2024-11-07T13:01:18.747,28.290,0.606,-0.137,0.248
1730980878752,2024-11-07T13:01:18.752,28.295,0.614,-0.130,0.137
1730980878757,2024-11-07T13:01:18.757,28.300,0.648,0.023,0.137
1730980878762,2024-11-07T13:01:18.762,28.305,0.396,-0.042,0.046
1730980878767,2024-11-07T13:01:18.767,28.310,0.473,-0.042,0.229
1730980878772,2024-11-07T13:01:18.772,28.315,0.644,-0.114,0.328
1730980878777,2024-11-07T13:01:18.777,28.320,0.431,-0.171,0.252
1730980878782,2024-11-07T13:01:18.782,28.325,0.450,-0.213,0.179
1730980878787,2024-11-07T13:01:18.787,28.330,0.454,-0.183,0.130
1730980878792,2024-11-07T13:01:18.792,28.335,0.568,-0.133,0.240
1730980878797,2024-11-07T13:01:18.797,28.340,0.534,-0.202,0.263
1730980878802,2024-11-07T13:01:18.802,28.345,0.591,-0.069,0.183
1730980878807,2024-11-07T13:01:18.807,28.350,0.522,-0.080,0.370
1730980878812,2024-11-07T13:01:18.812,28.355,0.461,0.008,0.187
1730980878817,2024-11-07T13:01:18.817,28.360,0.625,-0.126,0.198
1730980878822,2024-11-07T13:01:18.822,28.365,0.640,-0.229,0.076
1730980878827,2024-11-07T13:01:18.827,28.370,0.659,-0.114,0.252
1730980878832,2024-11-07T13:01:18.832,28.375,0.713,-0.122,0.252
1730980878837,2024-11-07T13:01:18.837,28.380,0.633,-0.137,0.248
1730980878842,2024-11-07T13:01:18.842,28.385,0.415,-0.080,0.210
1730980878847,2024-11-07T13:01:18.847,28.390,0.579,-0.198,0.236
1730980878852,2024-11-07T13:01:18.852,28.395,0.556,-0.183,0.339
1730980878857,2024-11-07T13:01:18.857,28.400,0.564,-0.141,0.221
1730980878862,2024-11-07T13:01:18.862,28.405,0.579,-0.133,0.213
1730980878867,2024-11-07T13:01:18.867,28.410,0.575,-0.122,0.126
1730980878872,2024-11-07T13:01:18.872,28.415,0.659,-0.088,0.206
1730980878877,2024-11-07T13:01:18.877,28.420,0.675,-0.145,0.244
1730980878882,2024-11-07T13:01:18.882,28.425,0.724,-0.133,0.206
1730980878887,2024-11-07T13:01:18.887,28.430,0.530,-0.091,0.305
1730980878892,2024-11-07T13:01:18.892,28.435,0.461,-0.099,0.259
1730980878897,2024-11-07T13:01:18.897,28.440,0.469,-0.065,0.267
1730980878902,2024-11-07T13:01:18.902,28.445,0.518,-0.076,0.313
1730980878907,2024-11-07T13:01:18.907,28.450,0.556,-0.145,0.206
1730980878912,2024-11-07T13:01:18.912,28.455,0.705,-0.069,0.225
1730980878917,2024-11-07T13:01:18.917,28.460,0.598,-0.130,0.297
1730980878922,2024-11-07T13:01:18.922,28.465,0.560,-0.171,0.286
1730980878927,2024-11-07T13:01:18.927,28.470,0.606,-0.030,0.202
1730980878932,2024-11-07T13:01:18.932,28.475,0.690,-0.034,0.126
1730980878937,2024-11-07T13:01:18.937,28.480,0.659,-0.316,0.229
1730980878942,2024-11-07T13:01:18.942,28.485,0.575,-0.217,0.152
1730980878947,2024-11-07T13:01:18.947,28.490,0.507,-0.080,0.305
1730980878952,2024-11-07T13:01:18.952,28.495,0.438,-0.111,0.320
1730980878957,2024-11-07T13:01:18.957,28.500,0.469,-0.126,0.339
1730980878962,2024-11-07T13:01:18.962,28.505,0.617,-0.103,0.240
1730980878967,2024-11-07T13:01:18.967,28.510,0.583,-0.076,0.248
1730980878972,2024-11-07T13:01:18.972,28.515,0.606,-0.114,0.198
1730980878977,2024-11-07T13:01:18.977,28.520,0.686,-0.183,0.232
1730980878982,2024-11-07T13:01:18.982,28.525,0.595,-0.217,0.271
1730980878987,2024-11-07T13:01:18.987,28.530,0.640,-0.168,0.202
1730980878992,2024-11-07T13:01:18.992,28.535,0.579,-0.133,0.229
1730980878997,2024-11-07T13:01:18.997,28.540,0.583,-0.152,0.210
1730980879002,2024-11-07T13:01:19.002,28.545,0.648,-0.133,0.179
1730980879007,2024-11-07T13:01:19.007,28.550,0.484,-0.149,0.171
1730980879012,2024-11-07T13:01:19.012,28.555,0.507,-0.133,0.175
1730980879017,2024-11-07T13:01:19.017,28.560,0.678,-0.244,0.305
1730980879022,2024-11-07T13:01:19.022,28.565,0.591,-0.206,0.301
1730980879027,2024-11-07T13:01:19.027,28.570,0.579,-0.164,0.259
1730980879032,2024-11-07T13:01:19.032,28.575,0.545,-0.122,0.221
1730980879037,2024-11-07T13:01:19.037,28.580,0.507,-0.023,0.278
1730980879042,2024-11-07T13:01:19.042,28.585,0.587,-0.072,0.366
1730980879047,2024-11-07T13:01:19.047,28.590,0.545,-0.076,0.339
1730980879052,2024-11-07T13:01:19.052,28.595,0.564,-0.152,0.278
1730980879057,2024-11-07T13:01:19.057,28.600,0.625,-0.171,0.152
1730980879062,2024-11-07T13:01:19.062,28.605,0.610,-0.133,0.149
1730980879067,2024-11-07T13:01:19.067,28.610,0.633,-0.198,0.255
1730980879072,2024-11-07T13:01:19.072,28.615,0.598,-0.183,0.152
1730980879077,2024-11-07T13:01:19.077,28.620,0.522,-0.145,0.278
1730980879082,2024-11-07T13:01:19.082,28.625,0.545,-0.084,0.206
1730980879087,2024-11-07T13:01:19.087,28.630,0.564,-0.095,0.141
1730980879092,2024-11-07T13:01:19.092,28.635,0.568,-0.027,0.236
1730980879097,2024-11-07T13:01:19.097,28.640,0.514,-0.122,0.194
1730980879102,2024-11-07T13:01:19.102,28.645,0.583,-0.191,0.183
1730980879107,2024-11-07T13:01:19.107,28.650,0.579,-0.191,0.301
1730980879112,2024-11-07T13:01:19.112,28.655,0.518,-0.130,0.187
1730980879117,2024-11-07T13:01:19.117,28.660,0.556,0.046,0.171
1730980879122,2024-11-07T13:01:19.122,28.665,0.541,-0.088,0.156
1730980879127,2024-11-07T13:01:19.127,28.670,0.636,-0.183,0.248
1730980879132,2024-11-07T13:01:19.132,28.675,0.568,-0.202,0.248
1730980879137,2024-11-07T13:01:19.137,28.680,0.476,-0.152,0.232
1730980879142,2024-11-07T13:01:19.142,28.685,0.659,-0.057,0.263
1730980879147,2024-11-07T13:01:19.147,28.690,0.575,-0.156,0.286
1730980879152,2024-11-07T13:01:19.152,28.695,0.553,-0.118,0.290
1730980879157,2024-11-07T13:01:19.157,28.700,0.526,-0.114,0.282
1730980879162,2024-11-07T13:01:19.162,28.705,0.655,-0.202,0.301
1730980879167,2024-11-07T13:01:19.167,28.710,0.675,-0.229,0.412
1730980879172,2024-11-07T13:01:19.172,28.715,0.606,-0.229,0.427
1730980879177,2024-11-07T13:01:19.177,28.720,0.553,-0.194,0.213
1730980879182,2024-11-07T13:01:19.182,28.725,0.495,-0.267,0.065
1730980879187,2024-11-07T13:01:19.187,28.730,0.598,-0.065,0.217
1730980879192,2024-11-07T13:01:19.192,28.735,0.450,-0.057,0.217
1730980879197,2024-11-07T13:01:19.197,28.740,0.575,-0.156,0.232
1730980879202,2024-11-07T13:01:19.202,28.745,0.636,-0.156,0.271
1730980879207,2024-11-07T13:01:19.207,28.750,0.606,-0.183,0.191
1730980879212,2024-11-07T13:01:19.212,28.755,0.705,-0.130,0.194
1730980879217,2024-11-07T13:01:19.217,28.760,0.598,-0.152,0.271
1730980879222,2024-11-07T13:01:19.222,28.765,0.675,-0.111,0.267
1730980879227,2024-11-07T13:01:19.227,28.770,0.591,-0.114,0.210
1730980879232,2024-11-07T13:01:19.232,28.775,0.644,-0.210,0.316
1730980879237,2024-11-07T13:01:19.237,28.780,0.625,-0.171,0.282
1730980879242,2024-11-07T13:01:19.242,28.785,0.526,-0.229,0.252
1730980879247,2024-11-07T13:01:19.247,28.790,0.617,-0.145,0.309
1730980879252,2024-11-07T13:01:19.252,28.795,0.614,-0.152,0.274
1730980879257,2024-11-07T13:01:19.257,28.800,0.575,-0.126,0.229
1730980879262,2024-11-07T13:01:19.262,28.805,0.633,-0.088,0.194
1730980879267,2024-11-07T13:01:19.267,28.810,0.682,-0.221,0.328
1730980879272,2024-11-07T13:01:19.272,28.815,0.511,-0.126,0.313
1730980879277,2024-11-07T13:01:19.277,28.820,0.488,-0.126,0.309
1730980879282,2024-11-07T13:01:19.282,28.825,0.678,-0.122,0.194
1730980879287,2024-11-07T13:01:19.287,28.830,0.671,-0.114,0.187
1730980879292,2024-11-07T13:01:19.292,28.835,0.583,-0.145,0.282
1730980879297,2024-11-07T13:01:19.297,28.840,0.461,-0.061,0.252
1730980879302,2024-11-07T13:01:19.302,28.845,0.526,-0.072,0.290
1730980879307,2024-11-07T13:01:19.307,28.850,0.541,-0.141,0.232
1730980879312,2024-11-07T13:01:19.312,28.855,0.537,-0.259,0.286
1730980879317,2024-11-07T13:01:19.317,28.860,0.640,-0.236,0.210
1730980879322,2024-11-07T13:01:19.322,28.865,0.655,-0.141,0.194
1730980879327,2024-11-07T13:01:19.327,28.870,0.682,-0.118,0.293
1730980879332,2024-11-07T13:01:19.332,28.875,0.724,-0.118,0.225
1730980879337,2024-11-07T13:01:19.337,28.880,0.652,-0.133,0.210
1730980879342,2024-11-07T13:01:19.342,28.885,0.663,-0.137,0.171
1730980879347,2024-11-07T13:01:19.347,28.890,0.655,-0.187,0.213
1730980879352,2024-11-07T13:01:19.352,28.895,0.667,-0.145,0.198
1730980879357,2024-11-07T13:01:19.357,28.900,0.553,-0.149,0.263
1730980879362,2024-11-07T13:01:19.362,28.905,0.534,-0.267,0.206
1730980879367,2024-11-07T13:01:19.367,28.910,0.629,-0.130,0.133
1730980879372,2024-11-07T13:01:19.372,28.915,0.526,-0.084,0.408
1730980879377,2024-11-07T13:01:19.377,28.920,0.514,-0.069,0.313
1730980879382,2024-11-07T13:01:19.382,28.925,0.518,-0.126,0.290
1730980879387,2024-11-07T13:01:19.387,28.930,0.568,-0.111,0.252
1730980879392,2024-11-07T13:01:19.392,28.935,0.602,-0.050,0.217
1730980879397,2024-11-07T13:01:19.397,28.940,0.572,-0.030,0.217
1730980879402,2024-11-07T13:01:19.402,28.945,0.663,-0.210,0.282
1730980879407,2024-11-07T13:01:19.407,28.950,0.633,-0.175,0.370
1730980879412,2024-11-07T13:01:19.412,28.955,0.678,-0.179,0.210
1730980879417,2024-11-07T13:01:19.417,28.960,0.690,-0.122,0.187
1730980879422,2024-11-07T13:01:19.422,28.965,0.705,-0.145,0.252
1730980879427,2024-11-07T13:01:19.427,28.970,0.667,-0.217,0.293
1730980879432,2024-11-07T13:01:19.432,28.975,0.465,-0.145,0.324
1730980879437,2024-11-07T13:01:19.437,28.980,0.606,-0.137,0.324
1730980879442,2024-11-07T13:01:19.442,28.985,0.560,-0.164,0.171
1730980879447,2024-11-07T13:01:19.447,28.990,0.701,-0.027,0.293
1730980879452,2024-11-07T13:01:19.452,28.995,0.663,-0.065,0.213
1730980879457,2024-11-07T13:01:19.457,29.000,0.633,-0.122,0.149
1730980879462,2024-11-07T13:01:19.462,29.005,0.595,-0.095,0.171
1730980879467,2024-11-07T13:01:19.467,29.010,0.633,-0.133,0.229
1730980879472,2024-11-07T13:01:19.472,29.015,0.743,-0.076,0.297
1730980879477,2024-11-07T13:01:19.477,29.020,0.610,-0.240,0.263
1730980879482,2024-11-07T13:01:19.482,29.025,0.602,-0.179,0.332
1730980879487,2024-11-07T13:01:19.487,29.030,0.511,-0.156,0.221
1730980879492,2024-11-07T13:01:19.492,29.035,0.537,-0.141,0.168
1730980879497,2024-11-07T13:01:19.497,29.040,0.648,-0.038,0.259
1730980879502,2024-11-07T13:01:19.502,29.045,0.640,-0.095,0.206
1730980879507,2024-11-07T13:01:19.507,29.050,0.690,-0.198,0.252
1730980879512,2024-11-07T13:01:19.512,29.055,0.678,-0.130,0.343
1730980879517,2024-11-07T13:01:19.517,29.060,0.694,-0.069,0.396
1730980879522,2024-11-07T13:01:19.522,29.065,0.575,-0.091,0.286
1730980879527,2024-11-07T13:01:19.527,29.070,0.522,-0.088,0.271
1730980879532,2024-11-07T13:01:19.532,29.075,0.751,0.008,0.244
1730980879537,2024-11-07T13:01:19.537,29.080,0.724,0.011,0.297
1730980879542,2024-11-07T13:01:19.542,29.085,0.629,0.023,0.316
1730980879547,2024-11-07T13:01:19.547,29.090,0.636,-0.194,0.274
1730980879552,2024-11-07T13:01:19.552,29.095,0.716,-0.133,0.244
1730980879557,2024-11-07T13:01:19.557,29.100,0.579,-0.156,0.149
1730980879562,2024-11-07T13:01:19.562,29.105,0.583,-0.107,0.305
1730980879567,2024-11-07T13:01:19.567,29.110,0.526,-0.061,0.297
1730980879572,2024-11-07T13:01:19.572,29.115,0.450,-0.168,0.191
1730980879577,2024-11-07T13:01:19.577,29.120,0.621,-0.118,0.290
1730980879582,2024-11-07T13:01:19.582,29.125,0.793,-0.160,0.351
1730980879587,2024-11-07T13:01:19.587,29.130,0.537,-0.339,0.286
1730980879592,2024-11-07T13:01:19.592,29.135,0.568,-0.122,0.179
1730980879597,2024-11-07T13:01:19.597,29.140,0.663,-0.118,0.149
1730980879602,2024-11-07T13:01:19.602,29.145,0.526,-0.164,0.252
1730980879607,2024-11-07T13:01:19.607,29.150,0.457,-0.141,0.347
1730980879612,2024-11-07T13:01:19.612,29.155,0.636,-0.133,0.274
1730980879617,2024-11-07T13:01:19.617,29.160,0.549,-0.053,0.191
1730980879622,2024-11-07T13:01:19.622,29.165,0.492,-0.141,0.217
1730980879627,2024-11-07T13:01:19.627,29.170,0.575,-0.206,0.183
1730980879632,2024-11-07T13:01:19.632,29.175,0.625,-0.160,0.271
1730980879637,2024-11-07T13:01:19.637,29.180,0.678,-0.004,0.175
1730980879642,2024-11-07T13:01:19.642,29.185,0.629,-0.080,0.309
1730980879647,2024-11-07T13:01:19.647,29.190,0.450,-0.103,0.217
1730980879652,2024-11-07T13:01:19.652,29.195,0.686,-0.217,0.232
1730980879657,2024-11-07T13:01:19.657,29.200,0.682,-0.232,0.187
1730980879662,2024-11-07T13:01:19.662,29.205,0.450,-0.236,0.282
1730980879667,2024-11-07T13:01:19.667,29.210,0.343,-0.206,0.252
1730980879672,2024-11-07T13:01:19.672,29.215,0.659,-0.133,0.217
1730980879677,2024-11-07T13:01:19.677,29.220,0.621,-0.175,0.217
1730980879682,2024-11-07T13:01:19.682,29.225,0.393,-0.164,0.320
1730980879687,2024-11-07T13:01:19.687,29.230,0.606,-0.107,0.217
1730980879692,2024-11-07T13:01:19.692,29.235,0.568,-0.080,0.210
1730980879697,2024-11-07T13:01:19.697,29.240,0.534,0.023,0.221
1730980879702,2024-11-07T13:01:19.702,29.245,0.568,-0.072,0.232
1730980879707,2024-11-07T13:01:19.707,29.250,0.575,-0.137,0.221
1730980879712,2024-11-07T13:01:19.712,29.255,0.602,-0.038,0.206
1730980879717,2024-11-07T13:01:19.717,29.260,0.640,-0.088,0.126
1730980879722,2024-11-07T13:01:19.722,29.265,0.553,-0.145,0.290
1730980879727,2024-11-07T13:01:19.727,29.270,0.621,-0.122,0.293
1730980879732,2024-11-07T13:01:19.732,29.275,0.259,-0.133,0.160
1730980879737,2024-11-07T13:01:19.737,29.280,0.499,-0.187,0.145
1730980879742,2024-11-07T13:01:19.742,29.285,0.690,-0.038,0.198
1730980879747,2024-11-07T13:01:19.747,29.290,0.545,-0.046,0.194
1730980879752,2024-11-07T13:01:19.752,29.295,0.568,-0.141,0.225
1730980879757,2024-11-07T13:01:19.757,29.300,0.671,-0.053,0.156
1730980879762,2024-11-07T13:01:19.762,29.305,0.652,-0.019,0.206
1730980879767,2024-11-07T13:01:19.767,29.310,0.697,0.046,0.232
1730980879772,2024-11-07T13:01:19.772,29.315,0.659,0.019,0.194
1730980879777,2024-11-07T13:01:19.777,29.320,0.663,-0.191,0.232
1730980879782,2024-11-07T13:01:19.782,29.325,0.495,-0.141,0.198
1730980879787,2024-11-07T13:01:19.787,29.330,0.530,-0.095,0.274
1730980879792,2024-11-07T13:01:19.792,29.335,0.587,-0.152,0.305
1730980879797,2024-11-07T13:01:19.797,29.340,0.560,-0.164,0.297
1730980879802,2024-11-07T13:01:19.802,29.345,0.553,-0.137,0.198
1730980879807,2024-11-07T13:01:19.807,29.350,0.636,-0.053,0.236
1730980879812,2024-11-07T13:01:19.812,29.355,0.720,0.000,0.252
1730980879817,2024-11-07T13:01:19.817,29.360,0.564,-0.057,0.240
1730980879822,2024-11-07T13:01:19.822,29.365,0.400,-0.004,0.232
1730980879827,2024-11-07T13:01:19.827,29.370,0.534,-0.137,0.271
1730980879832,2024-11-07T13:01:19.832,29.375,0.697,-0.107,0.179
1730980879837,2024-11-07T13:01:19.837,29.380,0.526,-0.126,0.160
1730980879842,2024-11-07T13:01:19.842,29.385,0.640,-0.160,0.141
1730980879847,2024-11-07T13:01:19.847,29.390,0.614,-0.114,0.278
1730980879852,2024-11-07T13:01:19.852,29.395,0.526,-0.130,0.179
1730980879857,2024-11-07T13:01:19.857,29.400,0.541,-0.080,0.175
1730980879862,2024-11-07T13:01:19.862,29.405,0.621,-0.179,0.232
1730980879867,2024-11-07T13:01:19.867,29.410,0.602,-0.183,0.267
1730980879872,2024-11-07T13:01:19.872,29.415,0.545,-0.118,0.274
1730980879877,2024-11-07T13:01:19.877,29.420,0.450,-0.171,0.305
1730980879882,2024-11-07T13:01:19.882,29.425,0.469,-0.183,0.232
1730980879887,2024-11-07T13:01:19.887,29.430,0.541,-0.069,0.152
1730980879892,2024-11-07T13:01:19.892,29.435,0.633,-0.217,0.156
1730980879897,2024-11-07T13:01:19.897,29.440,0.499,-0.183,0.160
1730980879902,2024-11-07T13:01:19.902,29.445,0.556,-0.168,0.175
1730980879907,2024-11-07T13:01:19.907,29.450,0.507,-0.267,0.255
1730980879912,2024-11-07T13:01:19.912,29.455,0.522,-0.114,0.213
1730980879917,2024-11-07T13:01:19.917,29.460,0.522,-0.103,0.236
1730980879922,2024-11-07T13:01:19.922,29.465,0.495,-0.137,0.217
1730980879927,2024-11-07T13:01:19.927,29.470,0.636,-0.152,0.206
1730980879932,2024-11-07T13:01:19.932,29.475,0.591,-0.069,0.290
1730980879937,2024-11-07T13:01:19.937,29.480,0.583,-0.084,0.213
1730980879942,2024-11-07T13:01:19.942,29.485,0.545,-0.149,0.313
1730980879947,2024-11-07T13:01:19.947,29.490,0.697,-0.107,0.290
1730980879952,2024-11-07T13:01:19.952,29.495,0.507,-0.046,0.202
1730980879957,2024-11-07T13:01:19.957,29.500,0.549,-0.065,0.324
1730980879962,2024-11-07T13:01:19.962,29.505,0.514,-0.099,0.221
1730980879967,2024-11-07T13:01:19.967,29.510,0.610,-0.076,0.152
1730980879972,2024-11-07T13:01:19.972,29.515,0.671,-0.202,0.194
1730980879977,2024-11-07T13:01:19.977,29.520,0.617,-0.175,0.156
1730980879982,2024-11-07T13:01:19.982,29.525,0.625,-0.084,0.320
1730980879987,2024-11-07T13:01:19.987,29.530,0.564,-0.217,0.290
1730980879992,2024-11-07T13:01:19.992,29.535,0.694,-0.194,0.198
1730980879997,2024-11-07T13:01:19.997,29.540,0.595,-0.107,0.202
1730980880002,2024-11-07T13:01:20.002,29.545,0.534,-0.034,0.099
1730980880007,2024-11-07T13:01:20.007,29.550,0.804,-0.164,0.194
1730980880012,2024-11-07T13:01:20.012,29.555,0.625,-0.053,0.229
1730980880017,2024-11-07T13:01:20.017,29.560,0.564,-0.011,0.179
1730980880022,2024-11-07T13:01:20.022,29.565,0.503,-0.141,0.091
1730980880027,2024-11-07T13:01:20.027,29.570,0.404,-0.164,0.145
1730980880032,2024-11-07T13:01:20.032,29.575,0.549,-0.130,0.252
1730980880037,2024-11-07T13:01:20.037,29.580,0.644,-0.046,0.160
1730980880042,2024-11-07T13:01:20.042,29.585,0.545,-0.191,0.122
1730980880047,2024-11-07T13:01:20.047,29.590,0.514,-0.152,0.141
1730980880052,2024-11-07T13:01:20.052,29.595,0.572,-0.191,0.232
1730980880057,2024-11-07T13:01:20.057,29.600,0.415,-0.213,0.164
1730980880062,2024-11-07T13:01:20.062,29.605,0.595,-0.252,0.248
1730980880067,2024-11-07T13:01:20.067,29.610,0.694,-0.171,0.305
1730980880072,2024-11-07T13:01:20.072,29.615,0.381,-0.111,0.202
1730980880077,2024-11-07T13:01:20.077,29.620,0.556,-0.232,0.263
1730980880082,2024-11-07T13:01:20.082,29.625,0.690,-0.229,0.282
1730980880087,2024-11-07T13:01:20.087,29.630,0.560,-0.088,0.168
1730980880092,2024-11-07T13:01:20.092,29.635,0.545,-0.206,0.114
1730980880097,2024-11-07T13:01:20.097,29.640,0.583,-0.103,0.206
1730980880102,2024-11-07T13:01:20.102,29.645,0.537,-0.046,0.183
1730980880107,2024-11-07T13:01:20.107,29.650,0.518,-0.130,0.301
1730980880112,2024-11-07T13:01:20.112,29.655,0.583,-0.095,0.339
1730980880117,2024-11-07T13:01:20.117,29.660,0.530,-0.088,0.225
1730980880122,2024-11-07T13:01:20.122,29.665,0.415,-0.088,0.259
1730980880127,2024-11-07T13:01:20.127,29.670,0.724,-0.198,0.255
1730980880132,2024-11-07T13:01:20.132,29.675,0.705,-0.248,0.259
1730980880137,2024-11-07T13:01:20.137,29.680,0.606,-0.118,0.267
1730980880142,2024-11-07T13:01:20.142,29.685,0.553,-0.118,0.316
1730980880147,2024-11-07T13:01:20.147,29.690,0.675,-0.111,0.160
1730980880152,2024-11-07T13:01:20.152,29.695,0.572,-0.259,0.217
1730980880157,2024-11-07T13:01:20.157,29.700,0.575,-0.008,0.232
1730980880162,2024-11-07T13:01:20.162,29.705,0.537,0.069,0.259
1730980880167,2024-11-07T13:01:20.167,29.710,0.617,-0.088,0.309
1730980880172,2024-11-07T13:01:20.172,29.715,0.614,-0.095,0.213
1730980880177,2024-11-07T13:01:20.177,29.720,0.770,-0.095,0.160
1730980880182,2024-11-07T13:01:20.182,29.725,0.636,-0.114,0.175
1730980880187,2024-11-07T13:01:20.187,29.730,0.450,-0.088,0.130
1730980880192,2024-11-07T13:01:20.192,29.735,0.495,-0.133,0.175
1730980880197,2024-11-07T13:01:20.197,29.740,0.655,-0.229,0.248
1730980880202,2024-11-07T13:01:20.202,29.745,0.747,-0.217,0.286
1730980880207,2024-11-07T13:01:20.207,29.750,0.701,-0.130,0.229
1730980880212,2024-11-07T13:01:20.212,29.755,0.549,-0.095,0.202
1730980880217,2024-11-07T13:01:20.217,29.760,0.625,-0.130,0.118
1730980880222,2024-11-07T13:01:20.222,29.765,0.587,-0.107,0.210
1730980880227,2024-11-07T13:01:20.227,29.770,0.549,-0.194,0.427
1730980880232,2024-11-07T13:01:20.232,29.775,0.549,-0.145,0.297
1730980880237,2024-11-07T13:01:20.237,29.780,0.537,-0.114,0.225
1730980880242,2024-11-07T13:01:20.242,29.785,0.625,-0.053,0.240
1730980880247,2024-11-07T13:01:20.247,29.790,0.598,-0.114,0.259
1730980880252,2024-11-07T13:01:20.252,29.795,0.595,-0.133,0.393
1730980880257,2024-11-07T13:01:20.257,29.800,0.560,-0.091,0.278
1730980880262,2024-11-07T13:01:20.262,29.805,0.595,-0.076,0.210
1730980880267,2024-11-07T13:01:20.267,29.810,0.682,0.027,0.324
1730980880272,2024-11-07T13:01:20.272,29.815,0.636,-0.008,0.232
1730980880277,2024-11-07T13:01:20.277,29.820,0.610,-0.019,0.145
1730980880282,2024-11-07T13:01:20.282,29.825,0.549,0.015,0.210
1730980880287,2024-11-07T13:01:20.287,29.830,0.556,-0.114,0.175
1730980880292,2024-11-07T13:01:20.292,29.835,0.480,-0.191,0.210
1730980880297,2024-11-07T13:01:20.297,29.840,0.591,-0.206,0.225
1730980880302,2024-11-07T13:01:20.302,29.845,0.640,-0.168,0.107
